/out X,/out Y
8.855092852653355e-11,2.033031664955695
8.954380264492842e-11,2.033031664973401
9.06936148313318e-11,2.033031664987242
9.18806342140038e-11,2.033031664998444
9.298079995890807e-11,2.033031664999714
9.391671421983859e-11,2.033031664996835
9.482545303865281e-11,2.033031664986018
9.589833261246084e-11,2.033031664974855
9.695848971528935e-11,2.033031664959444
9.794906211363961e-11,2.0330316649467
9.892275680205255e-11,2.033031664924847
9.981360750070377e-11,2.033031664901972
1.006725889133809e-10,2.03303166487752
1.016405532155661e-10,2.033031664847411
1.02719313216733e-10,2.033031664810991
1.037830132654951e-10,2.033031664772434
1.046575978341254e-10,2.033031664738942
1.054848341871563e-10,2.033031664705897
1.063690424937476e-10,2.033031664669222
1.073555770990106e-10,2.033031664626784
1.084759434362144e-10,2.033031664576839
1.097849698010159e-10,2.033031664515624
1.109321285493204e-10,2.033031664459672
1.1190711014085e-10,2.033031664410732
1.12817758704988e-10,2.033031664364566
1.13782693974837e-10,2.033031664315356
1.14897955855601e-10,2.033031664258225
1.160384384064541e-10,2.033031664199593
1.170198790632072e-10,2.033031664149026
1.178550337593988e-10,2.033031664105939
1.186782831145416e-10,2.033031664063429
1.195746847413858e-10,2.033031664017117
1.205876652133251e-10,2.033031663964765
1.217584921282605e-10,2.033031663904211
1.2316158785711e-10,2.033031663831513
1.247483460027059e-10,2.033031663739621
1.260943027407273e-10,2.033031663670853
1.273535260187633e-10,2.033031663606276
1.289372048072554e-10,2.033031663534609
1.307970857207605e-10,2.033031663437946
1.324940355999775e-10,2.033031663351203
1.339974613375012e-10,2.033031663276181
1.35420446726206e-10,2.033031663207045
1.367008973208416e-10,2.033031663147037
1.380074291770649e-10,2.033031663088212
1.394459976412372e-10,2.033031663026489
1.409168929118492e-10,2.033031662966903
1.42416438562694e-10,2.033031662910015
1.439418315247205e-10,2.033031662856297
1.454786874204902e-10,2.033031662806538
1.470102599945409e-10,2.033031662761382
1.48523325339064e-10,2.033031662721166
1.500183010386544e-10,2.033031662685737
1.516213817176792e-10,2.033031662652491
1.531992097895183e-10,2.033031662624534
1.545483450409485e-10,2.03303166260435
1.560166758857778e-10,2.033031662586218
1.574890587395192e-10,2.033031662571976
1.58945868689176e-10,2.033031662561688
1.606653482686519e-10,2.033031662554272
1.620637370492112e-10,2.033031662551929
1.632773521624196e-10,2.033031662552507
1.64567160558014e-10,2.033031662551159
1.658368250695117e-10,2.033031662557745
1.671135482537679e-10,2.033031662566663
1.684349748195518e-10,2.03303166257655
1.698070433917003e-10,2.033031662590262
1.712078829256948e-10,2.033031662606806
1.72588378823673e-10,2.033031662625465
1.738958730094077e-10,2.033031662645121
1.750929299279268e-10,2.033031662664632
1.761618468170141e-10,2.033031662683098
1.771069910748161e-10,2.033031662700075
1.779566814266834e-10,2.033031662715696
1.787676043648996e-10,2.033031662730752
1.796639628621688e-10,2.033031662747322
1.806730824391409e-10,2.033031662765474
1.815354483532944e-10,2.033031662780104
1.822941787834361e-10,2.033031662791884
1.831165679625884e-10,2.033031662803024
1.840741522526004e-10,2.033031662813127
1.851629626550438e-10,2.033031662819661
1.863811552725156e-10,2.033031662819001
1.877585559416999e-10,2.033031662805683
1.893284519895861e-10,2.033031662774643
1.910858778543718e-10,2.03303166272899
1.930945149002083e-10,2.033031662680679
1.951187841723649e-10,2.033031662656821
1.970807331560973e-10,2.033031662667478
1.988056495212973e-10,2.033031662704998
